date,stock_code,total_shares,total_scripless,cp_domestic,fd_domestic,ib_domestic,id_domestic,is_domestic,mf_domestic,ot_domestic,pf_domestic,sc_domestic,cp_foreign,fd_foreign,ib_foreign,id_foreign,is_foreign,mf_foreign,ot_foreign,pf_foreign,sc_foreign,total_domestic,total_foreign,calculated_total,parsed_date,year,month,month_name,year_month
30-Jan-2026,ANDI,9350000000.0,4699970000.0,120816413.0,110879.0,0.0,2569911074.0,20585655.0,1017794267.0,26.0,563700.0,266769497.0,0.0,0.0,5100.0,3421589.0,0.0,0.0,0.0,0.0,21800.0,3996551511.0,3448489.0,4000000000.0,2026-01-30,2026,1,January,2026-01
30-Jan-2026,ANJT,3354175000.0,3354175000.0,83045651.0,0.0,0.0,53081835.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,265300.0,251237.0,0.0,0.0,0.0,0.0,312400.0,136127586.0,828937.0,136956523.0,2026-01-30,2026,1,January,2026-01
30-Jan-2026,ANTM,24030764725.0,8372990992.0,62906801.0,12072451.0,3500012.0,1774961115.0,542758815.0,639718644.0,652967.0,86827459.0,14643629.0,344616972.0,82646600.0,903747800.0,14156857.0,88140740.0,1819929858.0,871274250.0,900323748.0,210112274.0,3138041893.0,5234949099.0,8372990992.0,2026-01-30,2026,1,January,2026-01
30-Jan-2026,APEX,3546466661.0,3468752989.0,162794077.0,0.0,0.0,929660913.0,0.0,0.0,0.0,0.0,61548039.0,88985049.0,0.0,82945030.0,23548867.0,0.0,0.0,0.0,0.0,772787.0,1154003029.0,196251733.0,1350254762.0,2026-01-30,2026,1,January,2026-01
30-Jan-2026,APIC,11766313488.0,11766313488.0,4340231944.0,6990000.0,0.0,536093941.0,52966000.0,469978475.0,0.0,86328700.0,545505685.0,240779363.0,0.0,389211777.0,250.0,6068800.0,90566876.0,532771642.0,85709100.0,3093548.0,6038094745.0,1348201356.0,7386296101.0,2026-01-30,2026,1,January,2026-01
30-Jan-2026,APII,1075760000.0,274624000.0,1462300.0,0.0,0.0,22406200.0,0.0,0.0,0.0,0.0,0.0,295400.0,0.0,2455600.0,70243800.0,0.0,0.0,142971000.0,0.0,34789700.0,23868500.0,250755500.0,274624000.0,2026-01-30,2026,1,January,2026-01
30-Jan-2026,APLI,1362671400.0,762570400.0,15437400.0,0.0,0.0,156732452.0,0.0,0.0,0.0,0.0,165000.0,0.0,0.0,60600.0,86200.0,0.0,0.0,0.0,0.0,451000.0,172334852.0,597800.0,172932652.0,2026-01-30,2026,1,January,2026-01
30-Jan-2026,APLN,22699326779.0,13005546779.0,235403650.0,700000.0,0.0,3150639116.0,5283600.0,4000000.0,390000.0,1150000.0,141554764.0,3085603.0,0.0,325235237.0,27812300.0,0.0,5753400.0,7813500.0,3018700.0,9701761.0,3539121130.0,382420501.0,3921541631.0,2026-01-30,2026,1,January,2026-01
30-Jan-2026,APOL,16452282461.0,6869778660.0,649059480.0,14088335.0,0.0,766387159.0,0.0,0.0,575800.0,1400000.0,91344020.0,766599946.0,0.0,1180647657.0,17069992.0,0.0,13668011.0,71000000.0,0.0,526849080.0,1522854794.0,2575834686.0,4098689480.0,2026-01-30,2026,1,January,2026-01
30-Jan-2026,ARCI,25235000000.0,25235000000.0,322309677.0,3244300.0,0.0,1420356423.0,552918600.0,336378847.0,1119400.0,89193000.0,577759721.0,52059710.0,0.0,269574782.0,33219900.0,11162700.0,166065680.0,228003000.0,16642700.0,45241560.0,3303279968.0,821970032.0,4125250000.0,2026-01-30,2026,1,January,2026-01
