date,stock_code,total_shares,total_scripless,cp_domestic,fd_domestic,ib_domestic,id_domestic,is_domestic,mf_domestic,ot_domestic,pf_domestic,sc_domestic,cp_foreign,fd_foreign,ib_foreign,id_foreign,is_foreign,mf_foreign,ot_foreign,pf_foreign,sc_foreign,total_domestic,total_foreign,calculated_total,parsed_date,year,month,month_name,year_month
27-Feb-2026,AGAR,1000000000.0,1000000000.0,49057800.0,0.0,0.0,200454800.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,82500.0,313600.0,0.0,0.0,0.0,0.0,163800.0,249512600.0,560100.0,250072700.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,AGII,3066660000.0,2235517000.0,1698309.0,100.0,0.0,71321491.0,0.0,22040100.0,3200.0,0.0,60.0,98592440.0,0.0,17246400.0,8902200.0,0.0,2946200.0,200000.0,0.0,9383700.0,95063260.0,137270940.0,232334200.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,AGRO,24740494294.0,24483477393.0,123806690.0,2214957.0,68187428.0,2384368452.0,0.0,5875798.0,894971.0,602651003.0,1762648.0,412880.0,0.0,36109552.0,13438889.0,0.0,0.0,0.0,0.0,3993167.0,3189761947.0,53954488.0,3243716435.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,AGRS,47864384874.0,8276148829.0,394157172.0,431.0,0.0,1651735558.0,0.0,0.0,0.0,0.0,1414728369.0,1.0,0.0,19988014.0,59206202.0,0.0,33091400.0,0.0,0.0,1788342.0,3460621530.0,114073959.0,3574695489.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,AHAP,4900000000.0,4895659142.0,31960581.0,66.0,0.0,985379528.0,0.0,0.0,0.0,0.0,55197.0,55.0,0.0,21580841.0,159472799.0,64086000.0,0.0,0.0,0.0,0.0,1017395372.0,245139695.0,1262535067.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,AIMS,220000000.0,219850000.0,449700.0,0.0,0.0,56258958.0,0.0,0.0,0.0,0.0,18000.0,0.0,0.0,100.0,14907700.0,0.0,0.0,0.0,0.0,10400.0,56726658.0,14918200.0,71644858.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,AISA,9311800000.0,9311172500.0,95643783.0,160.0,0.0,1608552410.0,169631429.0,3364513.0,8794665.0,4350400.0,1130713.0,320692502.0,0.0,191500112.0,6595225.0,0.0,0.0,3036900.0,1927300.0,9850816.0,1891468073.0,533602855.0,2425070928.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,AKKU,6449463636.0,6449463636.0,3008215700.0,6900.0,0.0,635411636.0,0.0,0.0,0.0,0.0,664400.0,195389000.0,0.0,23000100.0,850200.0,0.0,0.0,72535000.0,0.0,2040300.0,3644298636.0,293814600.0,3938113236.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,AKPI,612248000.0,247265039.0,29158827.0,0.0,2.0,100265504.0,4000.0,17500.0,0.0,0.0,2122.0,33.0,0.0,29601.0,628403.0,0.0,0.0,10267.0,34.0,94400.0,129447955.0,762738.0,130210693.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,AKRA,20073474600.0,10361845500.0,336491900.0,24194025.0,5000000.0,893978885.0,757703300.0,419909843.0,838800.0,145071200.0,9450341.0,155495262.0,8217300.0,488566778.0,12223800.0,38274300.0,1756915911.0,1059625563.0,920140485.0,217130807.0,2592638294.0,4656590206.0,7249228500.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,AKSI,720000000.0,57538500.0,6486844.0,0.0,0.0,50268256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732600.0,50500.0,0.0,0.0,0.0,0.0,300.0,56755100.0,783400.0,57538500.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,ALDO,2700713744.0,2700713744.0,151352448.0,0.0,0.0,738005986.0,0.0,0.0,0.0,0.0,82.0,12.0,0.0,782232.0,1200.0,0.0,0.0,0.0,0.0,0.0,889358516.0,783444.0,890141960.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,ALII,15825800000.0,15825800000.0,135034200.0,0.0,0.0,514001860.0,0.0,0.0,0.0,0.0,1135000.0,236268450.0,0.0,16399100.0,375130750.0,0.0,2602423640.0,0.0,0.0,1407000.0,650171060.0,3231628940.0,3881800000.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,ALKA,507665055.0,66752328.0,14390500.0,0.0,77500.0,49524905.0,0.0,0.0,0.0,0.0,21200.0,0.0,0.0,21200.0,2716923.0,0.0,0.0,0.0,0.0,100.0,64014105.0,2738223.0,66752328.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,ALMI,3816000000.0,179503740.0,97045340.0,0.0,0.0,47006400.0,0.0,0.0,0.0,0.0,303000.0,0.0,0.0,32818700.0,725800.0,0.0,0.0,0.0,0.0,1604500.0,144354740.0,35149000.0,179503740.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,ALTO,2191870558.0,2191619058.0,67643350.0,0.0,0.0,577030024.0,0.0,0.0,0.0,0.0,18207175.0,0.0,0.0,7560100.0,46000.0,0.0,0.0,0.0,0.0,6098400.0,662880549.0,13704500.0,676585049.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,AMAG,5001552516.0,1000243350.0,191754821.0,0.0,0.0,34375296.0,55806100.0,0.0,0.0,210019533.0,23887500.0,5413700.0,0.0,1545100.0,7794100.0,0.0,3352200.0,100000.0,0.0,78195000.0,515843250.0,96400100.0,612243350.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,AMAN,3873500000.0,585000000.0,100.0,0.0,0.0,567815500.0,0.0,0.0,0.0,0.0,0.0,3730300.0,0.0,11842400.0,1000.0,0.0,0.0,0.0,0.0,1610700.0,567815600.0,17184400.0,585000000.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,AMAR,18381094760.0,18197283760.0,57616072.0,176.0,367421455.0,431200866.0,0.0,0.0,0.0,0.0,523.0,3562185.0,0.0,116630014.0,3139239.0,0.0,21391898.0,821275.0,0.0,30350620.0,856239092.0,175895231.0,1032134323.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,AMFG,434000000.0,85539500.0,13622282.0,0.0,0.0,35112500.0,23500.0,28600.0,0.0,0.0,35076.0,21576583.0,76900.0,1145600.0,383200.0,114800.0,455700.0,217400.0,162700.0,12584659.0,48821958.0,36717542.0,85539500.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,AMIN,1080000000.0,349200000.0,0.0,0.0,0.0,71573400.0,0.0,0.0,0.0,0.0,0.0,17438300.0,0.0,2902200.0,135964500.0,0.0,0.0,0.0,0.0,12121600.0,71573400.0,168426600.0,240000000.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,AMMN,72518217656.0,72518217656.0,5385940373.0,3266900.0,0.0,931702214.0,263193000.0,147251339.0,375000.0,25839200.0,174852008.0,668310995.0,4548700.0,685619564.0,196944021.0,62910991.0,2389682373.0,2577766027.0,507143140.0,358974165.0,6932420034.0,7451899976.0,14384320010.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,AMMS,1235296802.0,1235296802.0,1964600.0,38.0,0.0,243004645.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,669400.0,478500.0,0.0,0.0,0.0,0.0,942000.0,244969402.0,2089900.0,247059302.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,AMOR,2222222400.0,888102400.0,62496800.0,0.0,0.0,99992100.0,8945500.0,0.0,0.0,0.0,23738400.0,0.0,0.0,3195900.0,1871200.0,10730454.0,1088100.0,719846.0,0.0,202500.0,195172800.0,17808000.0,212980800.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,AMRT,41524501700.0,35171566300.0,2156579775.0,8278000.0,0.0,3896867190.0,417515700.0,320041569.0,0.0,52983100.0,3231140.0,4303586951.0,10369500.0,437702046.0,3392700.0,73456525.0,5132679504.0,1760896793.0,1691538455.0,416131693.0,6855496474.0,13829754167.0,20685250641.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,ANDI,9350000000.0,4699970000.0,121160813.0,110879.0,0.0,2569574174.0,20585655.0,1017794267.0,26.0,563700.0,266761997.0,0.0,0.0,5100.0,3421589.0,0.0,0.0,0.0,0.0,21800.0,3996551511.0,3448489.0,4000000000.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,ANJT,3354175000.0,3354175000.0,83010651.0,0.0,0.0,52953835.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,428600.0,250937.0,0.0,0.0,0.0,0.0,312400.0,135964586.0,991937.0,136956523.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,ANTM,24030764725.0,8373124992.0,79952701.0,13942451.0,3500012.0,1719573828.0,636590015.0,723604616.0,748967.0,110937459.0,14474641.0,359372102.0,98572700.0,606947800.0,16257957.0,97211940.0,1821084424.0,889166099.0,976319444.0,204867836.0,3303324690.0,5069800302.0,8373124992.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,APEX,3546466661.0,3468752989.0,165780977.0,0.0,0.0,899446413.0,0.0,0.0,0.0,0.0,61548039.0,89013949.0,0.0,104957930.0,23752167.0,0.0,0.0,0.0,0.0,5755287.0,1126775429.0,223479333.0,1350254762.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,APIC,11766313488.0,11766313488.0,4280924828.0,2300000.0,0.0,552651957.0,89666000.0,483878475.0,0.0,86328700.0,545505485.0,242170863.0,0.0,388131177.0,250.0,6068800.0,87120376.0,533199242.0,85262600.0,3087348.0,6041255445.0,1345040656.0,7386296101.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,APII,1075760000.0,274624000.0,1446500.0,0.0,0.0,22342500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2535100.0,70243800.0,0.0,0.0,142971000.0,0.0,35085100.0,23789000.0,250835000.0,274624000.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,APLI,1362671400.0,762570400.0,15437400.0,0.0,0.0,156755452.0,0.0,0.0,0.0,0.0,165000.0,0.0,0.0,1100.0,85000.0,0.0,0.0,0.0,0.0,488700.0,172357852.0,574800.0,172932652.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,APLN,22699326779.0,13005546779.0,234963650.0,700000.0,0.0,3110975116.0,5283600.0,2954300.0,390000.0,1150000.0,166342064.0,1137703.0,0.0,331371537.0,27954100.0,0.0,5753400.0,7813500.0,15084800.0,9667861.0,3522758730.0,398782901.0,3921541631.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,APOL,16452282461.0,6869778660.0,649059480.0,14088335.0,0.0,766387159.0,0.0,0.0,575800.0,1400000.0,91344020.0,766599946.0,0.0,1180647657.0,17069992.0,0.0,13668011.0,71000000.0,0.0,526849080.0,1522854794.0,2575834686.0,4098689480.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,ARCI,25235000000.0,25235000000.0,331819877.0,7403700.0,0.0,1359098323.0,576620200.0,370698260.0,1051000.0,93580600.0,581012808.0,86669810.0,0.0,200722282.0,33866400.0,14451300.0,186627580.0,217365900.0,19806800.0,44455160.0,3321284768.0,803965232.0,4125250000.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,AREA,2539601000.0,510000000.0,383774000.0,0.0,0.0,117336900.0,0.0,0.0,0.0,0.0,100.0,1400.0,0.0,2217000.0,6485900.0,0.0,0.0,0.0,0.0,184700.0,501111000.0,8889000.0,510000000.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,ARGO,3174339029.0,668167014.0,289759914.0,0.0,0.0,2671550.0,45000.0,0.0,0.0,0.0,70100.0,280.0,0.0,5456320.0,163850.0,0.0,0.0,0.0,0.0,0.0,292546564.0,5620450.0,298167014.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,ARII,3750000000.0,3262639000.0,821593800.0,35300.0,0.0,277852800.0,117981800.0,148553900.0,0.0,0.0,0.0,16208600.0,0.0,218909000.0,15450400.0,0.0,0.0,76134900.0,0.0,63500.0,1366017600.0,326766400.0,1692784000.0,2026-02-27,2026,2,February,2026-02
