date,stock_code,total_shares,total_scripless,cp_domestic,fd_domestic,ib_domestic,id_domestic,is_domestic,mf_domestic,ot_domestic,pf_domestic,sc_domestic,cp_foreign,fd_foreign,ib_foreign,id_foreign,is_foreign,mf_foreign,ot_foreign,pf_foreign,sc_foreign,total_domestic,total_foreign,calculated_total,parsed_date,year,month,month_name,year_month
31-Mar-2026,AGAR,1000000000.0,1000000000.0,49057800.0,0.0,0.0,200342100.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,190200.0,318600.0,0.0,0.0,0.0,0.0,163800.0,249399900.0,672800.0,250072700.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,AGII,3066660000.0,2235517000.0,2145409.0,100.0,0.0,60971291.0,0.0,34155100.0,0.0,0.0,60.0,98478840.0,0.0,16345000.0,8832200.0,0.0,2946200.0,200000.0,0.0,8260000.0,97271960.0,135062240.0,232334200.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,AGRO,24740494294.0,24483477393.0,127805590.0,2494957.0,71316028.0,2400248152.0,0.0,5898598.0,894971.0,602651003.0,1686548.0,48080.0,0.0,13555752.0,13167189.0,0.0,0.0,0.0,0.0,3949567.0,3212995847.0,30720588.0,3243716435.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,AGRS,47864384874.0,8276148829.0,400704572.0,481.0,0.0,1643749931.0,0.0,0.0,0.0,0.0,1414728446.0,1.0,0.0,51748414.0,61975302.0,0.0,0.0,0.0,0.0,1788342.0,3459183430.0,115512059.0,3574695489.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,AHAP,4900000000.0,4895659142.0,51224681.0,66.0,0.0,963402662.0,0.0,0.0,0.0,0.0,55263.0,18455.0,0.0,24080341.0,159378099.0,64086000.0,0.0,0.0,0.0,289500.0,1014682672.0,247852395.0,1262535067.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,AIMS,220000000.0,219850000.0,499700.0,0.0,0.0,56404958.0,0.0,0.0,0.0,0.0,18000.0,0.0,0.0,100.0,14711700.0,0.0,0.0,0.0,0.0,10400.0,56922658.0,14722200.0,71644858.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,AISA,9311800000.0,9311172500.0,94093783.0,160.0,0.0,1622534726.0,169631429.0,3364513.0,8794665.0,4350400.0,1030897.0,320115702.0,0.0,178291112.0,6515925.0,0.0,0.0,3036900.0,1927300.0,9632216.0,1903800573.0,519519155.0,2423319728.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,AKKU,6449463636.0,6449463636.0,3008215700.0,6900.0,0.0,635411536.0,0.0,0.0,0.0,0.0,664400.0,195389000.0,0.0,23000100.0,850300.0,0.0,0.0,72535000.0,0.0,2040300.0,3644298536.0,293814700.0,3938113236.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,AKPI,612248000.0,247265039.0,29158827.0,0.0,2.0,100120904.0,4000.0,17500.0,0.0,0.0,2122.0,33.0,0.0,33968.0,768903.0,0.0,0.0,10000.0,34.0,94400.0,129303355.0,907338.0,130210693.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,AKRA,20073474600.0,10361845500.0,336254700.0,26169225.0,5000000.0,868580085.0,818471600.0,448188160.0,888800.0,147434600.0,6963370.0,101632775.0,8217300.0,468300128.0,9904200.0,37043500.0,1907033063.0,1006591075.0,920573837.0,131982082.0,2657950540.0,4591277960.0,7249228500.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,AKSI,720000000.0,57538500.0,6486844.0,0.0,0.0,50374856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626000.0,50500.0,0.0,0.0,0.0,0.0,300.0,56861700.0,676800.0,57538500.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,ALDO,2700713744.0,2700713744.0,146704148.0,0.0,0.0,742684386.0,0.0,0.0,0.0,0.0,82.0,12.0,0.0,752132.0,1200.0,0.0,0.0,0.0,0.0,0.0,889388616.0,753344.0,890141960.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,ALII,15825800000.0,15825800000.0,130921000.0,0.0,0.0,512096960.0,0.0,0.0,0.0,0.0,1100000.0,241598750.0,0.0,16479100.0,375794150.0,0.0,2602297940.0,0.0,0.0,1512100.0,644117960.0,3237682040.0,3881800000.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,ALKA,507665055.0,66752328.0,14390500.0,0.0,77500.0,49354105.0,0.0,0.0,0.0,0.0,21200.0,0.0,0.0,179900.0,2729023.0,0.0,0.0,0.0,0.0,100.0,63843305.0,2909023.0,66752328.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,ALMI,3816000000.0,179503740.0,97045340.0,0.0,0.0,47006400.0,0.0,0.0,0.0,0.0,303000.0,0.0,0.0,32818700.0,725800.0,0.0,0.0,0.0,0.0,1604500.0,144354740.0,35149000.0,179503740.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,ALTO,2191870558.0,2191619058.0,67643350.0,0.0,0.0,577030024.0,0.0,0.0,0.0,0.0,18207175.0,0.0,0.0,7560100.0,46000.0,0.0,0.0,0.0,0.0,6098400.0,662880549.0,13704500.0,676585049.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,AMAG,5001552516.0,1000243350.0,191754821.0,0.0,0.0,34366596.0,55806100.0,0.0,0.0,210019533.0,23887500.0,5413700.0,0.0,2813400.0,7819900.0,0.0,2066800.0,100000.0,0.0,78195000.0,515834550.0,96408800.0,612243350.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,AMAN,3873500000.0,585000000.0,100.0,0.0,0.0,571076800.0,0.0,0.0,0.0,0.0,157400.0,3207800.0,0.0,9015300.0,1000.0,0.0,0.0,0.0,0.0,1541600.0,571234300.0,13765700.0,585000000.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,AMAR,18381094760.0,18197283760.0,58799372.0,176.0,367421455.0,430064838.0,0.0,0.0,0.0,0.0,451.0,3562185.0,0.0,116477814.0,3244239.0,0.0,21391898.0,821275.0,0.0,30350620.0,856286292.0,175848031.0,1032134323.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,AMFG,434000000.0,85539500.0,13621282.0,0.0,0.0,35117400.0,23500.0,28600.0,0.0,0.0,35076.0,21574583.0,76900.0,1454100.0,383200.0,114800.0,145300.0,217400.0,162700.0,12584659.0,48825858.0,36713642.0,85539500.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,AMIN,1080000000.0,349200000.0,0.0,0.0,0.0,71575000.0,0.0,0.0,0.0,0.0,0.0,17438300.0,0.0,2900600.0,135964500.0,0.0,0.0,0.0,0.0,12121600.0,71575000.0,168425000.0,240000000.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,AMMN,72518217656.0,72518217656.0,5400088973.0,2883400.0,0.0,1012130014.0,222189300.0,150391932.0,300000.0,22902700.0,195652035.0,2306927767.0,4548700.0,881457194.0,194049671.0,64057947.0,2500743215.0,857308934.0,531730618.0,245309510.0,7006538354.0,7586133556.0,14592671910.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,AMMS,1235296802.0,1235296802.0,62918743.0,38.0,0.0,241865025.0,0.0,0.0,0.0,0.0,179.0,0.0,0.0,1363200.0,499500.0,0.0,0.0,0.0,0.0,942000.0,304783985.0,2804700.0,307588685.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,AMOR,2222222400.0,888102400.0,62509800.0,0.0,0.0,95933000.0,8621400.0,0.0,0.0,0.0,27264100.0,0.0,0.0,3661900.0,1865300.0,10730454.0,1088100.0,719846.0,0.0,586900.0,194328300.0,18652500.0,212980800.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,AMRT,41524501700.0,41524501700.0,1145735575.0,7660900.0,0.0,3878828790.0,349007700.0,279876101.0,0.0,48331900.0,1853780.0,4180393715.0,7000400.0,427754712.0,3317200.0,70126434.0,5619942259.0,1476086295.0,1910907313.0,137350867.0,5711294746.0,13832879195.0,19544173941.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,ANDI,9350000000.0,4699970000.0,117484313.0,110879.0,0.0,2572850616.0,20585655.0,1017794267.0,26.0,563700.0,266762055.0,0.0,0.0,5100.0,3821589.0,0.0,0.0,0.0,0.0,21800.0,3996151511.0,3848489.0,4000000000.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,ANJT,3354175000.0,3354175000.0,83097105.0,0.0,0.0,52979181.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,316800.0,250937.0,0.0,0.0,0.0,0.0,312400.0,136076386.0,880137.0,136956523.0,2026-03-31,2026,3,March,2026-03
